"simulation","carcass","part","larvae_per_part","portions_per_part","portion","larvae_per_portion","is_welldone","larvae_rare","larvae_welldone","larvae_medium","larvae_after_cooking"
1,10,"ham",4508,121,36,41,0,37,0,24,24
1,10,"ham",4508,121,42,39,0,36,0,23,23
1,10,"ham",4508,121,50,28,0,26,0,17,17
1,10,"ham",4508,121,70,39,0,36,0,23,23
1,10,"ham",4508,121,75,34,0,31,0,20,20
1,10,"ham",4508,121,78,36,0,33,0,21,21
1,10,"ham",4508,121,85,35,0,32,0,21,21
1,10,"ham",4508,121,89,35,0,32,0,21,21
1,10,"ham",4508,121,91,41,0,37,0,24,24
1,10,"ham",4508,121,95,38,0,35,0,22,22
1,10,"ham",4508,121,101,31,0,28,0,18,18
1,10,"ham",4508,121,111,29,0,26,0,17,17
1,10,"ham",4508,121,120,38,0,35,0,22,22
1,10,"ham",4508,121,121,42,0,38,0,24,24
1,10,"other",17890,48,20,373,0,340,0,219,219
1,10,"other",17890,48,44,340,0,310,0,199,199
1,11,"shoulder",459,35,4,15,0,14,0,9,9
1,11,"shoulder",459,35,6,17,0,15,0,10,10
1,11,"shoulder",459,35,10,24,0,22,0,14,14
1,11,"shoulder",459,35,19,12,0,11,0,7,7
1,11,"shoulder",459,35,20,7,0,6,0,4,4
1,11,"belly",1312,54,6,27,0,25,0,16,16
1,11,"belly",1312,54,14,20,0,18,0,12,12
1,11,"belly",1312,54,25,25,0,23,0,15,15
1,11,"belly",1312,54,27,27,0,25,0,16,16
1,11,"belly",1312,54,41,21,0,19,0,12,12
1,11,"belly",1312,54,43,23,0,21,0,13,13
1,11,"loin",869,144,12,5,0,5,0,3,3
1,11,"loin",869,144,13,7,0,6,0,4,4
1,11,"loin",869,144,21,4,0,4,0,3,3
1,11,"loin",869,144,26,4,0,4,0,3,3
1,11,"loin",869,144,30,6,0,5,0,3,3
1,11,"loin",869,144,49,8,0,7,0,4,4
1,11,"loin",869,144,62,4,0,4,0,3,3
1,11,"loin",869,144,72,9,0,8,0,5,5
1,11,"loin",869,144,92,8,0,7,0,4,4
1,11,"loin",869,144,94,5,0,5,0,3,3
1,11,"loin",869,144,111,6,0,5,0,3,3
1,11,"loin",869,144,113,6,0,5,0,3,3
1,11,"loin",869,144,130,5,0,5,0,3,3
1,11,"loin",869,144,133,5,0,5,0,3,3
1,11,"loin",869,144,138,3,0,3,0,2,2
1,11,"loin",869,144,141,7,0,6,0,4,4
1,11,"loin",869,144,143,10,0,9,0,6,6
1,11,"ham",1033,121,1,8,0,7,0,4,4
1,11,"ham",1033,121,7,8,0,7,0,4,4
1,11,"ham",1033,121,11,7,0,6,0,4,4
1,11,"ham",1033,121,24,12,0,11,0,7,7
1,11,"ham",1033,121,28,11,0,10,0,6,6
1,11,"ham",1033,121,43,7,0,6,0,4,4
1,11,"ham",1033,121,57,10,0,9,0,6,6
1,11,"ham",1033,121,73,8,0,7,0,4,4
1,11,"ham",1033,121,91,7,0,6,0,4,4
1,11,"ham",1033,121,108,12,0,11,0,7,7
1,11,"ham",1033,121,115,5,0,5,0,3,3
1,11,"ham",1033,121,119,5,0,5,0,3,3
1,11,"other",4087,48,7,90,0,82,0,53,53
1,11,"other",4087,48,34,81,0,74,0,48,48
1,12,"shoulder",6941,35,3,186,0,170,0,109,109
1,12,"shoulder",6941,35,6,208,0,190,0,122,122
1,12,"shoulder",6941,35,11,174,0,159,0,102,102
1,12,"shoulder",6941,35,19,192,0,175,0,112,112
1,12,"shoulder",6941,35,21,192,0,175,0,112,112
1,12,"shoulder",6941,35,26,188,0,171,0,110,110
1,12,"shoulder",6941,35,27,217,0,198,0,127,127
1,12,"shoulder",6941,35,33,210,0,191,0,123,123
1,12,"belly",19284,54,11,372,0,339,0,218,218
1,12,"belly",19284,54,27,351,0,320,0,206,206
1,12,"belly",19284,54,32,361,0,329,0,211,211
1,12,"belly",19284,54,53,367,0,335,0,215,215
1,12,"loin",13821,144,6,96,0,88,0,57,57
1,12,"loin",13821,144,11,94,0,86,0,55,55
1,12,"loin",13821,144,15,82,0,75,0,48,48
1,12,"loin",13821,144,24,102,0,93,0,60,60
1,12,"loin",13821,144,26,104,0,95,0,61,61
1,12,"loin",13821,144,44,101,0,92,0,59,59
1,12,"loin",13821,144,54,84,0,77,0,49,49
1,12,"loin",13821,144,56,87,0,79,0,51,51
1,12,"loin",13821,144,69,94,0,86,0,55,55
1,12,"loin",13821,144,72,95,0,87,0,56,56
1,12,"loin",13821,144,76,90,0,82,0,53,53
1,12,"loin",13821,144,79,101,0,92,0,59,59
1,12,"loin",13821,144,86,86,0,78,0,50,50
1,12,"loin",13821,144,93,100,0,91,0,58,58
1,12,"loin",13821,144,96,84,0,77,0,49,49
1,12,"loin",13821,144,106,93,0,85,0,55,55
1,12,"loin",13821,144,109,96,0,88,0,57,57
1,12,"loin",13821,144,117,127,0,116,0,75,75
1,12,"loin",13821,144,127,98,0,89,0,57,57
1,12,"loin",13821,144,130,97,0,88,0,57,57
1,12,"loin",13821,144,131,99,0,90,0,58,58
1,12,"loin",13821,144,135,90,0,82,0,53,53
1,12,"ham",15927,121,2,153,0,139,0,89,89
1,12,"ham",15927,121,4,120,0,109,0,70,70
1,12,"ham",15927,121,7,110,0,100,0,64,64
1,12,"ham",15927,121,10,137,0,125,0,80,80
1,12,"ham",15927,121,24,137,0,125,0,80,80
1,12,"ham",15927,121,54,141,0,129,0,83,83
1,12,"ham",15927,121,76,119,0,108,0,69,69
1,12,"ham",15927,121,77,129,0,118,0,76,76
1,12,"ham",15927,121,118,121,0,110,0,71,71
1,12,"other",61135,48,1,1284,1,1171,2,753,2
1,12,"other",61135,48,2,1245,1,1135,2,730,2
1,12,"other",61135,48,3,1253,1,1142,2,734,2
1,12,"other",61135,48,4,1277,1,1164,2,748,2
1,12,"other",61135,48,5,1307,1,1191,2,766,2
1,12,"other",61135,48,6,1322,1,1205,2,775,2
1,12,"other",61135,48,7,1265,0,1153,2,741,741
1,12,"other",61135,48,8,1320,1,1203,2,773,2
1,12,"other",61135,48,9,1332,1,1214,2,780,2
1,12,"other",61135,48,10,1290,1,1176,2,756,2
1,12,"other",61135,48,11,1283,1,1170,2,752,2
1,12,"other",61135,48,12,1287,1,1173,2,754,2
1,12,"other",61135,48,13,1254,0,1143,2,735,735
1,12,"other",61135,48,14,1305,1,1190,2,765,2
1,12,"other",61135,48,15,1234,1,1125,2,723,2
1,12,"other",61135,48,16,1274,1,1161,2,746,2
1,12,"other",61135,48,17,1213,1,1106,2,711,2
1,12,"other",61135,48,18,1213,0,1106,2,711,711
1,12,"other",61135,48,19,1306,1,1191,2,766,2
1,12,"other",61135,48,20,1291,1,1177,2,757,2
1,12,"other",61135,48,21,1212,1,1105,2,710,2
1,12,"other",61135,48,22,1295,1,1181,2,759,2
1,12,"other",61135,48,23,1251,1,1140,2,733,2
1,12,"other",61135,48,24,1268,0,1156,2,743,743
1,12,"other",61135,48,25,1274,1,1161,2,746,2
1,12,"other",61135,48,26,1267,1,1155,2,742,2
1,12,"other",61135,48,27,1263,1,1151,2,740,2
1,12,"other",61135,48,28,1284,1,1171,2,753,2
1,12,"other",61135,48,29,1266,1,1154,2,742,2
1,12,"other",61135,48,30,1285,1,1171,2,753,2
1,12,"other",61135,48,31,1263,1,1151,2,740,2
1,12,"other",61135,48,32,1292,1,1178,2,757,2
1,12,"other",61135,48,33,1270,1,1158,2,744,2
1,12,"other",61135,48,34,1276,1,1163,2,748,2
1,12,"other",61135,48,35,1283,1,1170,2,752,2
1,12,"other",61135,48,36,1275,1,1162,2,747,2
1,12,"other",61135,48,37,1294,1,1180,2,759,2
1,12,"other",61135,48,38,1260,1,1149,2,739,2
1,12,"other",61135,48,39,1287,1,1173,2,754,2
1,12,"other",61135,48,40,1280,1,1167,2,750,2
1,12,"other",61135,48,41,1199,1,1093,2,703,2
1,12,"other",61135,48,42,1260,1,1149,2,739,2
1,12,"other",61135,48,43,1248,0,1138,2,732,732
1,12,"other",61135,48,44,1265,1,1153,2,741,2
1,12,"other",61135,48,45,1309,1,1193,2,767,2
1,12,"other",61135,48,46,1343,1,1224,2,787,2
1,12,"other",61135,48,47,1250,1,1140,2,733,2
1,12,"other",61135,48,48,1261,1,1150,2,739,2
1,13,"shoulder",1121,35,13,30,0,27,0,17,17
1,13,"shoulder",1121,35,24,38,0,35,0,22,22
1,13,"shoulder",1121,35,30,32,0,29,0,19,19
1,13,"belly",3061,54,4,67,0,61,0,39,39
1,13,"belly",3061,54,18,51,0,46,0,30,30
1,13,"belly",3061,54,27,67,0,61,0,39,39
1,13,"belly",3061,54,28,67,0,61,0,39,39
1,13,"belly",3061,54,30,58,0,53,0,34,34
1,13,"belly",3061,54,31,68,0,62,0,40,40
1,13,"belly",3061,54,35,58,0,53,0,34,34
1,13,"belly",3061,54,41,59,0,54,0,35,35
1,13,"belly",3061,54,51,49,0,45,0,29,29
1,13,"loin",2324,144,5,19,0,17,0,11,11
1,13,"loin",2324,144,27,11,0,10,0,6,6
1,13,"loin",2324,144,34,12,0,11,0,7,7
1,13,"loin",2324,144,39,15,0,14,0,9,9
1,13,"loin",2324,144,60,12,0,11,0,7,7
1,13,"loin",2324,144,77,19,0,17,0,11,11
1,13,"loin",2324,144,78,15,0,14,0,9,9
1,13,"loin",2324,144,87,19,0,17,0,11,11
1,13,"loin",2324,144,99,17,0,15,0,10,10
1,13,"loin",2324,144,111,16,0,15,0,10,10
1,13,"loin",2324,144,122,18,0,16,0,10,10
1,13,"loin",2324,144,126,17,0,15,0,10,10
1,13,"loin",2324,144,144,17,0,15,0,10,10
1,13,"ham",2693,121,3,11,0,10,0,6,6
1,13,"ham",2693,121,5,24,0,22,0,14,14
1,13,"ham",2693,121,8,19,0,17,0,11,11
1,13,"ham",2693,121,14,24,0,22,0,14,14
1,13,"ham",2693,121,25,22,0,20,0,13,13
1,13,"ham",2693,121,26,20,0,18,0,12,12
1,13,"ham",2693,121,31,26,0,24,0,15,15
1,13,"ham",2693,121,47,25,0,23,0,15,15
1,13,"ham",2693,121,62,21,0,19,0,12,12
1,13,"ham",2693,121,66,23,0,21,0,13,13
1,13,"ham",2693,121,87,14,0,13,0,8,8
1,13,"ham",2693,121,97,20,0,18,0,12,12
1,13,"ham",2693,121,110,28,0,26,0,17,17
1,13,"ham",2693,121,120,17,0,15,0,10,10
1,13,"other",9963,48,1,230,0,210,0,135,135
1,13,"other",9963,48,44,228,0,208,0,134,134
1,13,"other",9963,48,46,207,0,189,0,121,121
1,13,"other",9963,48,48,214,0,195,0,125,125
1,14,"shoulder",7502,35,9,223,0,203,0,130,130
1,14,"shoulder",7502,35,10,189,0,172,0,111,111
1,14,"shoulder",7502,35,14,204,0,186,0,120,120
1,14,"shoulder",7502,35,17,227,0,207,0,133,133
1,14,"shoulder",7502,35,19,198,0,180,0,116,116
1,14,"shoulder",7502,35,32,199,0,181,0,116,116
1,14,"shoulder",7502,35,35,222,0,202,0,130,130
1,14,"belly",20076,54,6,403,0,367,1,236,236
1,14,"belly",20076,54,19,359,0,327,0,210,210
1,14,"belly",20076,54,22,371,0,338,0,217,217
1,14,"belly",20076,54,25,364,0,332,0,213,213
1,14,"belly",20076,54,39,365,0,333,0,214,214
1,14,"belly",20076,54,43,387,0,353,1,227,227
1,14,"loin",14424,144,14,104,0,95,0,61,61
1,14,"loin",14424,144,23,95,0,87,0,56,56
1,14,"loin",14424,144,39,88,0,80,0,51,51
1,14,"loin",14424,144,42,107,0,98,0,63,63
1,14,"loin",14424,144,50,95,0,87,0,56,56
1,14,"loin",14424,144,68,95,0,87,0,56,56
1,14,"loin",14424,144,69,123,0,112,0,72,72
1,14,"loin",14424,144,74,114,0,104,0,67,67
1,14,"loin",14424,144,81,111,0,101,0,65,65
1,14,"loin",14424,144,104,112,0,102,0,66,66
1,14,"loin",14424,144,107,114,0,104,0,67,67
1,14,"loin",14424,144,112,96,0,88,0,57,57
1,14,"loin",14424,144,115,109,0,99,0,64,64
1,14,"loin",14424,144,121,103,0,94,0,60,60
1,14,"loin",14424,144,132,80,0,73,0,47,47
1,14,"loin",14424,144,137,88,0,80,0,51,51
1,14,"loin",14424,144,138,106,0,97,0,62,62
1,14,"loin",14424,144,141,124,0,113,0,73,73
1,14,"ham",16687,121,29,128,0,117,0,75,75
1,14,"ham",16687,121,43,125,0,114,0,73,73
1,14,"ham",16687,121,45,118,0,108,0,69,69
1,14,"ham",16687,121,51,158,0,144,0,93,93
1,14,"ham",16687,121,61,132,0,120,0,77,77
1,14,"ham",16687,121,65,132,0,120,0,77,77
1,14,"ham",16687,121,66,137,0,125,0,80,80
1,14,"ham",16687,121,73,150,0,137,0,88,88
1,14,"ham",16687,121,91,120,0,109,0,70,70
1,14,"ham",16687,121,93,131,0,119,0,76,76
1,14,"ham",16687,121,111,125,0,114,0,73,73
1,14,"other",64374,48,1,1321,1,1204,2,774,2
1,14,"other",64374,48,2,1363,1,1243,2,799,2
1,14,"other",64374,48,3,1314,1,1198,2,770,2
1,14,"other",64374,48,4,1354,1,1234,2,793,2
1,14,"other",64374,48,5,1384,1,1262,2,811,2
1,14,"other",64374,48,6,1362,0,1242,2,798,798
1,14,"other",64374,48,7,1334,1,1216,2,782,2
1,14,"other",64374,48,8,1318,1,1202,2,773,2
1,14,"other",64374,48,9,1276,1,1163,2,748,2
1,14,"other",64374,48,10,1358,1,1238,2,796,2
1,14,"other",64374,48,11,1388,1,1265,2,813,2
1,14,"other",64374,48,12,1363,1,1243,2,799,2
1,14,"other",64374,48,13,1338,1,1220,2,784,2
1,14,"other",64374,48,14,1347,1,1228,2,789,2
1,14,"other",64374,48,15,1438,1,1311,2,843,2
1,14,"other",64374,48,16,1363,1,1243,2,799,2
1,14,"other",64374,48,17,1367,1,1246,2,801,2
1,14,"other",64374,48,18,1340,1,1222,2,786,2
1,14,"other",64374,48,19,1291,1,1177,2,757,2
1,14,"other",64374,48,20,1321,1,1204,2,774,2
1,14,"other",64374,48,21,1273,1,1160,2,746,2
1,14,"other",64374,48,22,1352,1,1232,2,792,2
1,14,"other",64374,48,23,1349,1,1230,2,791,2
1,14,"other",64374,48,24,1333,1,1215,2,781,2
1,14,"other",64374,48,25,1255,1,1144,2,735,2
1,14,"other",64374,48,26,1341,1,1222,2,786,2
1,14,"other",64374,48,27,1255,1,1144,2,735,2
1,14,"other",64374,48,28,1311,1,1195,2,768,2
1,14,"other",64374,48,29,1368,1,1247,2,802,2
1,14,"other",64374,48,30,1300,1,1185,2,762,2
1,14,"other",64374,48,31,1339,1,1221,2,785,2
1,14,"other",64374,48,32,1326,1,1209,2,777,2
1,14,"other",64374,48,33,1311,1,1195,2,768,2
1,14,"other",64374,48,34,1347,1,1228,2,789,2
1,14,"other",64374,48,35,1379,1,1257,2,808,2
1,14,"other",64374,48,36,1302,1,1187,2,763,2
1,14,"other",64374,48,37,1393,1,1270,2,816,2
1,14,"other",64374,48,38,1402,1,1278,2,822,2
1,14,"other",64374,48,39,1385,1,1263,2,812,2
1,14,"other",64374,48,40,1343,1,1224,2,787,2
1,14,"other",64374,48,41,1353,1,1233,2,793,2
1,14,"other",64374,48,42,1295,1,1181,2,759,2
1,14,"other",64374,48,43,1358,0,1238,2,796,796
1,14,"other",64374,48,44,1331,1,1213,2,780,2
1,14,"other",64374,48,45,1333,1,1215,2,781,2
1,14,"other",64374,48,46,1356,1,1236,2,795,2
1,14,"other",64374,48,47,1379,1,1257,2,808,2
1,14,"other",64374,48,48,1365,1,1244,2,800,2
1,15,"shoulder",636,35,1,26,0,24,0,15,15
1,15,"shoulder",636,35,32,23,0,21,0,13,13
1,15,"belly",1726,54,11,30,0,27,0,17,17
1,15,"belly",1726,54,15,25,0,23,0,15,15
1,15,"belly",1726,54,32,28,0,26,0,17,17
1,15,"belly",1726,54,54,22,0,20,0,13,13
1,15,"loin",1311,144,10,8,0,7,0,4,4
1,15,"loin",1311,144,24,4,0,4,0,3,3
1,15,"loin",1311,144,35,7,0,6,0,4,4
1,15,"loin",1311,144,46,12,0,11,0,7,7
1,15,"loin",1311,144,47,9,0,8,0,5,5
1,15,"loin",1311,144,52,10,0,9,0,6,6
1,15,"loin",1311,144,62,8,0,7,0,4,4
1,15,"loin",1311,144,66,8,0,7,0,4,4
1,15,"loin",1311,144,109,11,0,10,0,6,6
1,15,"loin",1311,144,113,12,0,11,0,7,7
1,15,"loin",1311,144,135,11,0,10,0,6,6
1,15,"loin",1311,144,144,5,0,5,0,3,3
1,15,"ham",1465,121,5,12,0,11,0,7,7
1,15,"ham",1465,121,9,11,0,10,0,6,6
1,15,"ham",1465,121,20,14,0,13,0,8,8
1,15,"ham",1465,121,21,8,0,7,0,4,4
1,15,"ham",1465,121,25,8,0,7,0,4,4
1,15,"ham",1465,121,28,17,0,15,0,10,10
1,15,"ham",1465,121,39,13,0,12,0,8,8
1,15,"ham",1465,121,46,10,0,9,0,6,6
1,15,"ham",1465,121,66,9,0,8,0,5,5
1,15,"ham",1465,121,72,14,0,13,0,8,8
1,15,"ham",1465,121,73,10,0,9,0,6,6
1,15,"ham",1465,121,74,14,0,13,0,8,8
1,15,"ham",1465,121,79,10,0,9,0,6,6
1,15,"ham",1465,121,84,10,0,9,0,6,6
1,15,"ham",1465,121,92,7,0,6,0,4,4
1,15,"ham",1465,121,94,9,0,8,0,5,5
1,15,"ham",1465,121,120,14,0,13,0,8,8
1,15,"other",5574,48,1,99,0,90,0,58,58
1,15,"other",5574,48,6,120,0,109,0,70,70
1,15,"other",5574,48,8,96,0,88,0,57,57
1,15,"other",5574,48,9,113,0,103,0,66,66
1,15,"other",5574,48,26,112,0,102,0,66,66
1,15,"other",5574,48,28,112,0,102,0,66,66
1,15,"other",5574,48,29,118,0,108,0,69,69
1,16,"shoulder",1191,35,10,38,0,35,0,22,22
1,16,"shoulder",1191,35,17,22,0,20,0,13,13
1,16,"shoulder",1191,35,24,36,0,33,0,21,21
1,16,"shoulder",1191,35,31,36,0,33,0,21,21
1,16,"belly",3225,54,17,56,0,51,0,33,33
1,16,"belly",3225,54,45,66,0,60,0,39,39
1,16,"loin",2361,144,1,20,0,18,0,12,12
1,16,"loin",2361,144,4,15,0,14,0,9,9
1,16,"loin",2361,144,5,27,0,25,0,16,16
1,16,"loin",2361,144,6,17,0,15,0,10,10
1,16,"loin",2361,144,24,11,0,10,0,6,6
1,16,"loin",2361,144,27,18,0,16,0,10,10
1,16,"loin",2361,144,35,18,0,16,0,10,10
1,16,"loin",2361,144,54,9,0,8,0,5,5
1,16,"loin",2361,144,63,19,0,17,0,11,11
1,16,"loin",2361,144,86,17,0,15,0,10,10
1,16,"loin",2361,144,107,16,0,15,0,10,10
1,16,"loin",2361,144,108,23,0,21,0,13,13
1,16,"loin",2361,144,116,16,0,15,0,10,10
1,16,"loin",2361,144,130,22,0,20,0,13,13
1,16,"loin",2361,144,138,11,0,10,0,6,6
1,16,"ham",2680,121,24,26,0,24,0,15,15
1,16,"ham",2680,121,25,19,0,17,0,11,11
1,16,"ham",2680,121,70,29,0,26,0,17,17
1,16,"ham",2680,121,78,18,0,16,0,10,10
1,16,"ham",2680,121,88,15,0,14,0,9,9
1,16,"ham",2680,121,103,18,0,16,0,10,10
1,16,"ham",2680,121,111,22,0,20,0,13,13
1,16,"other",10457,48,12,180,0,164,0,105,105
1,16,"other",10457,48,23,211,0,192,0,123,123
1,16,"other",10457,48,46,237,0,216,0,139,139
1,17,"shoulder",7476,35,1,212,0,193,0,124,124
1,17,"shoulder",7476,35,2,222,0,202,0,130,130
1,17,"shoulder",7476,35,18,199,0,181,0,116,116
1,17,"belly",20413,54,12,395,0,360,1,231,231
1,17,"belly",20413,54,18,396,0,361,1,232,232
1,17,"belly",20413,54,19,385,0,351,1,226,226
1,17,"belly",20413,54,26,384,0,350,1,225,225
1,17,"belly",20413,54,29,411,0,375,1,241,241
1,17,"belly",20413,54,34,386,0,352,1,226,226
1,17,"belly",20413,54,42,385,0,351,1,226,226
1,17,"loin",14641,144,7,97,0,88,0,57,57
1,17,"loin",14641,144,16,108,0,98,0,63,63
1,17,"loin",14641,144,20,110,0,100,0,64,64
1,17,"loin",14641,144,23,100,0,91,0,58,58
1,17,"loin",14641,144,32,86,0,78,0,50,50
1,17,"loin",14641,144,70,117,0,107,0,69,69
1,17,"loin",14641,144,80,114,0,104,0,67,67
1,17,"loin",14641,144,81,86,0,78,0,50,50
1,17,"loin",14641,144,90,108,0,98,0,63,63
1,17,"loin",14641,144,127,92,0,84,0,54,54
1,17,"loin",14641,144,142,102,0,93,0,60,60
1,17,"ham",17141,121,3,138,0,126,0,81,81
1,17,"ham",17141,121,7,147,0,134,0,86,86
1,17,"ham",17141,121,14,151,0,138,0,89,89
1,17,"ham",17141,121,19,147,0,134,0,86,86
1,17,"ham",17141,121,34,153,0,139,0,89,89
1,17,"ham",17141,121,36,137,0,125,0,80,80
1,17,"ham",17141,121,40,140,0,128,0,82,82
1,17,"ham",17141,121,41,140,0,128,0,82,82
1,17,"ham",17141,121,44,135,0,123,0,79,79
1,17,"ham",17141,121,53,126,0,115,0,74,74
1,17,"ham",17141,121,54,132,0,120,0,77,77
1,17,"ham",17141,121,67,143,0,130,0,84,84
1,17,"ham",17141,121,75,139,0,127,0,82,82
1,17,"ham",17141,121,87,151,0,138,0,89,89
1,17,"ham",17141,121,96,144,0,131,0,84,84
1,17,"ham",17141,121,100,144,0,131,0,84,84
1,17,"ham",17141,121,103,135,0,123,0,79,79
1,17,"ham",17141,121,109,143,0,130,0,84,84
1,17,"ham",17141,121,110,134,0,122,0,78,78
1,17,"other",65566,48,1,1397,1,1274,2,819,2
1,17,"other",65566,48,2,1347,1,1228,2,789,2
1,17,"other",65566,48,3,1349,1,1230,2,791,2
1,17,"other",65566,48,4,1281,1,1168,2,751,2
1,17,"other",65566,48,5,1359,1,1239,2,796,2
1,17,"other",65566,48,6,1387,1,1264,2,813,2
1,17,"other",65566,48,7,1362,1,1242,2,798,2
1,17,"other",65566,48,8,1370,1,1249,2,803,2
1,17,"other",65566,48,9,1397,1,1274,2,819,2
1,17,"other",65566,48,10,1386,1,1263,2,812,2
1,17,"other",65566,48,11,1351,1,1232,2,792,2
1,17,"other",65566,48,12,1424,1,1298,2,834,2
1,17,"other",65566,48,13,1346,1,1227,2,789,2
1,17,"other",65566,48,14,1371,1,1250,2,804,2
1,17,"other",65566,48,15,1371,1,1250,2,804,2
1,17,"other",65566,48,16,1397,1,1274,2,819,2
1,17,"other",65566,48,17,1308,1,1192,2,766,2
1,17,"other",65566,48,18,1332,1,1214,2,780,2
1,17,"other",65566,48,19,1351,1,1232,2,792,2
1,17,"other",65566,48,20,1300,1,1185,2,762,2
1,17,"other",65566,48,21,1369,1,1248,2,802,2
1,17,"other",65566,48,22,1385,1,1263,2,812,2
1,17,"other",65566,48,23,1379,1,1257,2,808,2
1,17,"other",65566,48,24,1303,1,1188,2,764,2
1,17,"other",65566,48,25,1379,1,1257,2,808,2
1,17,"other",65566,48,26,1401,1,1277,2,821,2
1,17,"other",65566,48,27,1420,1,1294,2,832,2
1,17,"other",65566,48,28,1354,1,1234,2,793,2
1,17,"other",65566,48,29,1360,1,1240,2,797,2
1,17,"other",65566,48,30,1393,1,1270,2,816,2
1,17,"other",65566,48,31,1389,1,1266,2,814,2
1,17,"other",65566,48,32,1380,1,1258,2,809,2
1,17,"other",65566,48,33,1337,1,1219,2,784,2
1,17,"other",65566,48,34,1353,1,1233,2,793,2
1,17,"other",65566,48,35,1371,1,1250,2,804,2
1,17,"other",65566,48,36,1375,1,1253,2,805,2
1,17,"other",65566,48,37,1432,1,1305,2,839,2
1,17,"other",65566,48,38,1427,1,1301,2,836,2
1,17,"other",65566,48,39,1353,1,1233,2,793,2
1,17,"other",65566,48,40,1342,1,1223,2,786,2
1,17,"other",65566,48,41,1315,1,1199,2,771,2
1,17,"other",65566,48,42,1413,1,1288,2,828,2
1,17,"other",65566,48,43,1338,1,1220,2,784,2
1,17,"other",65566,48,44,1325,1,1208,2,777,2
1,17,"other",65566,48,45,1370,1,1249,2,803,2
1,17,"other",65566,48,46,1380,0,1258,2,809,809
1,17,"other",65566,48,47,1330,1,1212,2,779,2
1,17,"other",65566,48,48,1407,1,1283,2,825,2
1,18,"shoulder",1107,35,2,23,0,21,0,13,13
1,18,"shoulder",1107,35,5,32,0,29,0,19,19
1,18,"shoulder",1107,35,10,31,0,28,0,18,18
1,18,"shoulder",1107,35,19,37,0,34,0,22,22
1,18,"shoulder",1107,35,20,28,0,26,0,17,17
1,18,"belly",2923,54,7,52,0,47,0,30,30
1,18,"belly",2923,54,17,44,0,40,0,26,26
1,18,"belly",2923,54,27,58,0,53,0,34,34
1,18,"belly",2923,54,50,58,0,53,0,34,34
1,18,"loin",2077,144,19,14,0,13,0,8,8
1,18,"loin",2077,144,23,16,0,15,0,10,10
1,18,"loin",2077,144,29,18,0,16,0,10,10
1,18,"loin",2077,144,35,17,0,15,0,10,10
1,18,"loin",2077,144,38,19,0,17,0,11,11
1,18,"loin",2077,144,49,9,0,8,0,5,5
1,18,"loin",2077,144,63,19,0,17,0,11,11
1,18,"loin",2077,144,84,17,0,15,0,10,10
1,18,"loin",2077,144,87,17,0,15,0,10,10
1,18,"loin",2077,144,93,16,0,15,0,10,10
1,18,"loin",2077,144,102,12,0,11,0,7,7
1,18,"loin",2077,144,105,13,0,12,0,8,8
1,18,"loin",2077,144,107,9,0,8,0,5,5
1,18,"loin",2077,144,139,24,0,22,0,14,14
1,18,"loin",2077,144,140,11,0,10,0,6,6
1,18,"ham",2471,121,10,19,0,17,0,11,11
1,18,"ham",2471,121,16,15,0,14,0,9,9
1,18,"ham",2471,121,23,20,0,18,0,12,12
1,18,"ham",2471,121,32,24,0,22,0,14,14
1,18,"ham",2471,121,39,21,0,19,0,12,12
1,18,"ham",2471,121,44,21,0,19,0,12,12
1,18,"ham",2471,121,66,24,0,22,0,14,14
1,18,"ham",2471,121,74,16,0,15,0,10,10
1,18,"ham",2471,121,76,31,0,28,0,18,18
1,18,"ham",2471,121,80,26,0,24,0,15,15
1,18,"ham",2471,121,86,24,0,22,0,14,14
1,18,"ham",2471,121,87,18,0,16,0,10,10
1,18,"ham",2471,121,90,18,0,16,0,10,10
1,18,"ham",2471,121,93,21,0,19,0,12,12
1,18,"ham",2471,121,95,31,0,28,0,18,18
1,18,"ham",2471,121,97,13,0,12,0,8,8
1,18,"ham",2471,121,110,20,0,18,0,12,12
1,18,"other",9540,48,1,217,0,198,0,127,127
1,18,"other",9540,48,7,191,0,174,0,112,112
1,18,"other",9540,48,11,190,0,173,0,111,111
1,18,"other",9540,48,20,181,0,165,0,106,106
1,18,"other",9540,48,22,203,0,185,0,119,119
1,18,"other",9540,48,25,201,0,183,0,118,118
1,19,"shoulder",544,35,8,14,0,13,0,8,8
1,19,"shoulder",544,35,26,13,0,12,0,8,8
1,19,"shoulder",544,35,31,19,0,17,0,11,11
1,19,"belly",1563,54,11,29,0,26,0,17,17
1,19,"belly",1563,54,19,17,0,15,0,10,10
1,19,"belly",1563,54,47,46,0,42,0,27,27
1,19,"loin",1224,144,9,9,0,8,0,5,5
1,19,"loin",1224,144,13,16,0,15,0,10,10
1,19,"loin",1224,144,25,6,0,5,0,3,3
1,19,"loin",1224,144,35,5,0,5,0,3,3
1,19,"loin",1224,144,58,6,0,5,0,3,3
1,19,"loin",1224,144,92,5,0,5,0,3,3
1,19,"loin",1224,144,110,12,0,11,0,7,7
1,19,"loin",1224,144,140,13,0,12,0,8,8
1,19,"ham",1303,121,13,11,0,10,0,6,6
1,19,"ham",1303,121,20,13,0,12,0,8,8
1,19,"ham",1303,121,22,10,0,9,0,6,6
1,19,"ham",1303,121,45,7,0,6,0,4,4
1,19,"ham",1303,121,50,13,0,12,0,8,8
